,adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_game,rush_attempts,rush_attempts_per_game,rush_touchdowns,rush_yards,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception
Career,,,,,,44.0,144,,1990-09-28,,,,,,,,,,,,,,,,,0.0,7.0,5.0,21.0,,103.0,91.0,5-11,,,4,0,,,,,,,,18,,,,,,,Mychal Kendricks,,,,30,,,,,,KendMy00,,,,,,,,,,,,,,,,,,,,,,,19.0,,Career,404,,,,,,,,,,,240,,,,,,,,,,21.0,26
Career,,,,,,86.0,0.0,,1973-07-09,,100.0,,,,,,,,,,,,,,,1,0.0,1.0,0.0,,189.0,188.0,6-5,,,,,,,,,,,,,,,,,0,,Pete Kendall,,,,,,,,,,KendPe20,,,,,,,,0,-9,0.0,-9.0,1,0.0,,,,,,,0,,,0.0,,Career,1.0,,,,1.0,,,,1,,,292,-9,,,,,,,,-9.0,0.0,
Career,,,,,,33.0,95,,1991-06-24,,,,,,,,,,,,,,,,,0.0,4.0,5.0,13.0,,83.0,65.0,6-3,,,1.0,0.0,,,,,,,,0.0,,,,,,,Devon Kennard,,,,8.0,,,,,,KennDe00,,,,,,,,,,,,,,,,,,,,,,,23.5,,Career,212,,,,,,,,,,,256,,,,,,,,,,13.0,0.0
Career,,,,,10659.0,86.0,,,1973-01-20,,52.8,,,,,,,,,,,,,,,23,0.0,8.0,0.0,,179.0,154.0,6-1,,,,,,0.0,504.0,25.0,,,,,44.0,,,78.0,90,52.0,Eddie Kennison,,,,,,,,,,KennEd00,,3.0,1528.0,153.0,,,,42,8345,46.6,15.2,548,3.1,39.0,0.2,0.0,282.0,7.2,1.6,42,,,0.0,,Career,,,,,1037,,,,587,,,201,8627,,,,,20.2,,10.0,14.7,0.0,
Career,,,,,6.0,18.0,38,,1979-11-15,,,,,,,,,,,,,,,,,1.0,2.0,2.0,0.0,,92.0,31.0,6-4,,,0.0,0.0,,0.0,6.0,2.0,,,,0.0,6.0,,,,,,Jimmy Kennedy,,,,6.0,,,,,,KennJi21,,,,,,,,,,,,,,,,,,,,,,,8.5,,Career,107,,,,,,,,,,,320,,,,,,3.0,,,,0.0,0.0
Career,,,,,,0.0,2,,1984-07-24,,10.0,,,,,,,,,,,,,,,0,,,,,14.0,1.0,6-4,,,,,,,,,,,,,,,,,5,,Jordan Kent,,,,,,,,,,KentJo20,,,,,,,,0,5,0.4,5.0,1,0.1,,,,,,,0,,,0.0,,Career,3,,,,10,,,,1,,,219,5,,,,,,,,5.0,,
Career,,,,,67.0,10.0,16,,1987-12-17,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,,56.0,11.0,5-11,,,3.0,0.0,,0.0,0.0,1.0,,,,22.0,0.0,,,11.0,,8.0,Shiloh Keo,,,,8.0,,,,,,KeoxSh00,,0.0,32.0,5.0,,,,,,,,,,1.0,0.0,0.0,8.0,8.0,0.1,0.0,,,0.0,,Career,78,,,,,,,,1.0,,,223,8.0,,,,,0.0,,6.4,8.0,0.0,27.0
Career,,20.75,20.8,,4831,26.0,0.0,4.0,1988-11-08,,58.6,2.0,,,,,,,,,,,,,,16,0.0,4.0,1.0,,99.0,40.0,5-9,0.0,,,,0.0,0.0,78.0,5.0,,,,,20.0,42.0,,68,66,37.0,Jeremy Kerley,,20.75,,,50.0,0.0,0.0,83.0,20.8,KerlJe00,,1,1503,173,,,95.8,13,3116,31.5,11.5,270,2.7,18.0,0.2,0.0,133.0,7.4,1.3,13,,,0.0,,Career,1.0,,,,461,0.0,,,288,,,188,3249,0.0,,41.5,0.8,15.6,,8.7,11.3,1.0,
Career,,5.5,5.5,,,31.0,0.0,2.0,1986-02-17,5,,1.0,,,,,,,,,,,,,,2.0,0.0,3.0,-30.0,,190.0,,6-2,0.0,,,,0.0,,,,,,,,,11.0,79,,,21.0,Brett Kern,,5.5,,,50.0,0.0,0.0,11.0,5.5,KernBr20,,,,,912,,66.7,,,,,,,5.0,0.0,0.0,21.0,4.2,0.1,0.0,,,0.0,,Career,2.0,,,,,0.0,41928,,5.0,,,214,21.0,0.0,,11.0,0.1,,46.0,,4.2,-30.0,
Career,,,,,,81.0,114,,1976-12-30,,,,,,,,,,,,,,,,,0.0,19.0,11.0,56.0,,159.0,143.0,6-5,,,3.0,0.0,,,,,,,,8.0,,,,,,,Patrick Kerney,,,,25.0,,,,,,KernPa99,,,,,,,,,,,,,,,,,,,,,,,82.5,,Career,372,,,,,,,,,,,272,,,,,,,,,,56.0,8.0
Career,,,,,,0.0,,,1992-09-17,,100.0,,,,,,,,,,,,,,,0,,,,,12.0,,6-0,,,,,,,,,,,,,,,,,3,0.0,Joe Kerridge,,,,,,,,,,KerrJo00,,,,,,,,0,3,0.3,3.0,1,0.1,1.0,0.1,0.0,0.0,0.0,0.0,0,,,,,Career,,,,,1,,,,2,,,246,3,,,,,,,,1.5,,
Career,,,,,,75.0,116,,1988-08-16,,,,,,,,,,,,,,,,,0,26,3,0,,140.0,140.0,6-4,,,3,3,,,,,,,,28,,,,,,,Ryan Kerrigan,,,,24,,,,,,KerrRy00,,,,,,,,,,,,,,,,,,,,,,,90.0,,Career,321,,,,,,,,,,,265,,,,,,,,,,0,61
Career,,,,,,12.0,59,,1990-08-29,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,75.0,12.0,6-2,,,0.0,0.0,,,,,,,,0.0,,,,,,,Zach Kerr,,,,5.0,,,,,,KerrZa00,,,,,,,,,,,,,,,,,,,,,,,7.5,,Career,76,,,,,,,,,,,334,,,,,,,,,,0.0,0.0
Career,,,,,,0.0,0.0,,1983-12-15,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,5.0,,6-3,,,,,,,,,,,,,,,,,,,William Kershaw,,,,,,,,,,KersWi20,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,2.0,,,,,,,,,,,230,,,,,,,,,,0.0,
Career,,4.56,6.2,,,5.0,,349,1993-05-11,,,224,,,,,,,,,,,,,,9,0.0,3.0,-12.0,,17.0,12.0,6-1,1.4,,,,5,,,,,,,,,44,,,,21,Cody Kessler,,4.72,,,64.2,2.3,8,2215,6.3,KessCo00,,,,,,2-10-0,83.7,,,,,,,31,1.8,0,140,4.5,8.2,0,,,0.0,,Career,,,,,,49,,,31,,,215,140,337,,9.9,130.3,,,,4.5,-12.0,
Career,,,,,,0.0,7.0,,1993-01-23,,,,,,,,,,,,,,,,,,,,,,25.0,,6-2,,,,,,,,,,,,,,,,,,,Josh Keyes,,,,,,,,,,KeyeJo00,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,12.0,,,,,,,,,,,225,,,,,,,,,,,
Career,,,,,,5.0,10,,1996-05-03,,,,,,,,,,,,,,,,,,,,,,23.0,10.0,6-5,,,,,,,,,,,,,,,,,,,Arden Key,,,,,,,,,,KeyxAr00,,,,,,,,,,,,,,,,,,,,,,,3.0,,Career,24,,,,,,,,,,,240,,,,,,,,,,,
Career,,,,,,0.0,,,1995-03-19,,50.0,,,,,,,,,,,,,,,0,,,,,5.0,,6-0,,,,,,,,,,,,,,,,,8,,Darvin Kidsy,,,,,,,,,,KidsDa00,,,,,,,,0,8,1.6,8.0,1,0.2,,,,,,,0,,,,,Career,,,,,2,,,,1,,,180,8,,,,,,,,8.0,,
Career,,,,,,5.0,23,,1992-07-24,,,,,,,,,,,,,,,,,0.0,4.0,1.0,0.0,,27.0,12.0,6-3,,,0,0,,,,,,,,0,,,,,,,Hau'oli Kikaha,,,,3,,,,,,KikaHa00,,,,,,,,,,,,,,,,,,,,,,,8.0,,Career,39,,,,,,,,,,,246,,,,,,,,,,0.0,0
Career,,,,,,3.0,5,,1991-12-14,,,,,,,,,,,,,,,,,,,,,,29.0,,6-3,,,0.0,0.0,,,,,,,,0.0,,,,,,,Darius Kilgo,,,,1.0,,,,,,KilgDa01,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,11,,,,,,,,,,,312,,,,,,,,,,,0.0
Career,,,,,,5.0,13,,1993-05-10,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,63.0,4.0,6-2,,,2.0,1.0,,,,,,,,35.0,,,,,,,Miles Killebrew,,,,6.0,,,,,,KillMi00,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,65,,,,,,,,,,,222,,,,,,,,,,0.0,42.0
Career,,,,,,8.0,40,,1993-12-15,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,42.0,17.0,5-10,,,2,0,,,,,,,,30,,,,,,,Derrick Kindred,,,,12,,,,,,KindDe00,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,108,,,,,,,,,,,208,,,,,,,,,,0.0,28
Career,,,,,,0.0,0.0,,1987-09-20,,,,,,,,,,,,,,,,,,,,,,3.0,,6-4,,,,,,,,,,,,,,,,,,,Sergio Kindle,,,,,,,,,,KindSe99,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,1.0,,,,,,,,,,,236,,,,,,,,,,,
Career,,,,,,3.0,11,,1992-10-29,,,,,,,,,,,,,,,,,,,,,,34.0,4.0,6-1,,,0.0,0.0,,,,,,,,0.0,,,,,,,Akeem King,,,,3.0,,,,,,KingAk00,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,28,,,,,,,,,,,215,,,,,,,,,,,0.0
Career,,,,,,0.0,1.0,,1987-01-28,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,8.0,,5-10,,,,,,,,,,,,,,,,,,,Brandon King,,,,,,,,,,KingBr01,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,2.0,,,,,,,,,,,194,,,,,,,,,,0.0,
Career,,,,,,4.0,12,,1993-06-08,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,57.0,,6-2,,,,,,,,,,,,,,,,,,,Brandon King,,,,,,,,,,KingBr02,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,Career,30,,,,,,,,,,,220,,,,,,,,,,0.0,
Career,,,,,,1.0,3.0,,1989-12-27,,,,,,,,,,,,,,,,,,,,,,17.0,,6-4,,,0.0,0.0,,,,,,,,0.0,,,,,,,David King,,,,2.0,,,,,,KingDa00,,,,,,,,,,,,,,,,,,,,,,,2.5,,Career,4.0,,,,,,,,,,,281,,,,,,,,,,,0.0
Career,,,,,,1.0,1,,1993-07-02,,,,,,,,,,,,,,,,,,,,,,15.0,,6-2,,,,,,,,,,,,,,,,,,,Deon King,,,,,,,,,,KingDe00,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,3,,,,,,,,,,,220,,,,,,,,,,,
Career,,,,,1822,16.0,36,,1994-12-14,,,,,,,,,,,,,,,,,5.0,2.0,4.0,13.0,,47.0,20.0,5-10,,,4,2,,0,1206,55,,,,90,44,,,73,,,Desmond King,,,,17,,,,,,KingDe01,,2,438,45,,,,,,,,,,,,,,,,,,,6.5,,Career,152,,,,,,,,,,,200,,,,,,21.9,,9.7,,13.0,165
Career,,,,,,4.0,13,,1982-05-10,,,,,,,,,,,,,,,,,,,,,,63.0,4.0,5-10,,,0.0,0.0,,,,,,,,0.0,,,,,,,Eric King,,,,8.0,,,,,,KingEr20,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,69,,,,,,,,,,,190,,,,,,,,,,,0.0
Career,,,,,1399.0,11.0,0.0,,1983-02-19,,63.4,,,,,,,,,,,,,,,3,0.0,4.0,0.0,,108.0,84.0,6-3,,,,,,0.0,76.0,6.0,,,,,16.0,,,,48,,Jeff King,,,,,,,,,,KingJe00,,,,,,,,12,1323,12.3,8.5,156,1.4,,,,,,,12,,,0.0,,Career,7.0,,,,246,,,,156,,,260,1323,,,,,12.7,,,8.5,0.0,
Career,,,,,,10.0,17,,1987-05-11,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,40.0,21.0,5-11,,,1,0,,,,,,,,51,,,,,,,Justin King,,,,11,,,,,,KingJu99,,,,,,,,,,,,,,,,,,,,,,,1.0,,Career,99,,,,,,,,,,,185,,,,,,,,,,0.0,51
Career,,,,,54.0,10.0,19,,1995-05-05,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,,30.0,25.0,6-3,,,6,0,,,,,,,,39,,,,0.0,,,Kevin King,,,,22,,,,,,KingKe01,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,Career,92,,,,,,,,,,,200,,,,,,,,0.0,,0.0,54
Career,,,,,,15.0,0.0,,1988-10-26,3.0,,,,,,,,,,,,,,,,2.0,0.0,3.0,-3.0,,84.0,,6-0,,,,,,,,,,,,,,,72.0,,,27.0,Marquette King,,,,,,,,,,KingMa00,,,,,446.0,,,,,,,,,4.0,0.0,0.0,13.0,3.3,0.2,0.0,,,0.0,,Career,6.0,,,,,,20822.0,,4.0,,,195,13.0,,,,,,46.7,,3.3,-3.0,
Career,,,,,,0.0,4,,1986-05-05,,,,,,,,,,,,,,,,,,,,,,7.0,,6-1,,,,,,,,,,,,,,,,,,,Mitch King,,,,,,,,,,KingMi99,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,2,,,,,,,,,,,275,,,,,,,,,,,
Career,,,,,,2.0,,,1990-07-14,,50.0,,,,,,,,,,,,,,,0,,,,,17.0,3.0,6-1,,,,,,,,,,,,,,,,,57,11.0,Tavarres King,,,,,,,,,,KingTa00,,,,,,,,3,303,17.8,13.8,22,1.3,2.0,0.1,0.0,3.0,1.5,0.2,3,,,,,Career,,,,,44.0,,,,24,,,192,306,,,,,,,,12.8,,
Career,,,,,,27.0,180,,1992-08-31,,,,,,,,,,,,,,,,,0.0,4.0,3.0,8.0,,73.0,54.0,6-2,,,2.0,0.0,,,,,,,,13.0,,,,,,,Christian Kirksey,,,,16.0,,,,,,KirkCh00,,,,,,,,,,,,,,,,,,,,,,,11.5,,Career,304,,,,,,,,,,,235,,,,,,,,,,8.0,17.0
Career,,,,,1630,11.0,,,1996-11-18,,63.1,,,,,,,,,,,,,,,0,,,,,25.0,20.0,5-11,,,,,,,,,,,,,,,,44,75,28,Christian Kirk,,,,,,,,,,KirkCh01,,0,203,28,,,,6,1299,52.0,11.7,111,4.4,13,0.5,0,128,9.8,5.1,6,,,,,Career,,,,,176,,,,124,,,200,1427,,,,,,,7.3,11.5,,
Career,,,,,,30.0,48,,1989-10-26,,,,,,,,,,,,,,,,,1.0,1.0,3.0,20.0,,99.0,67.0,6-2,,,10.0,2.0,,,,,,,,101.0,,,,,,,Dre Kirkpatrick,,,,65.0,,,,,,KirkDr00,,,,,,,,,,,,,,,,,,,,,,,3.0,,Career,254,,,,,,,,,,,190,,,,,,,,,,20.0,175.0
Career,,,,,,2.0,0.0,,1993-12-26,,61.9,,,,,,,,,,,,,,,0,,,,,9.0,1.0,6-3,,,,,,,,,,,,,,,,,42,,Keith Kirkwood,,,,,,,,,,KirkKe00,,,,,,,,2,209,23.2,16.1,13,1.4,,,,,,,2,,,0.0,,Career,1.0,,,,21,,,,13,,,210,209,,,,,,,,16.1,,
Career,,,,,13.0,31.0,109,,1974-09-06,,,,,,,,,,,,,,,,,0.0,0.0,4.0,0.0,,169.0,43.0,6-3,,,,,,0.0,13.0,2.0,,,,,13.0,,,,,,Travis Kirschke,,,,,,,,,,KirsTr20,,,,,,,,,,,,,,,,,,,,,,,13.0,,Career,185,,,,,,,,,,,298,,,,,,6.5,,,,0.0,
Career,,,,,,1.0,2,,1995-01-25,,,,,,,,,,,,,,,,,,,,,,16.0,,6-0,,,,,,,,,,,,,,,,,,,Micah Kiser,,,,,,,,,,KiseMi00,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,2,,,,,,,,,,,244,,,,,,,,,,,
Career,,,,,,3.0,52.0,,1988-06-24,,,,,,,,,,,,,,,,,,,,,,42.0,3.0,6-1,,,,,,,,,,,,,,,,,,,Ishmaa'ily Kitchen,,,,,,,,,,KitcIs00,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,26.0,,,,,,,,,,,334,,,,,,,,,,,
Career,,4.98,5.8,,,89.0,,4442,1972-09-21,,100.0,2677,,,,,,,,,,,18.0,,,109,0.0,43.0,-72.0,22.0,141.0,124.0,6-2,3.7,,,,165,,,,,,,,,91,,,9.0,29,Jon Kitna,,5.83,,,60.3,3.8,169,29745,6.7,KitnJo00,,,,,,50-74-0,77.4,0.0,9.0,0.1,9.0,1.0,0.0,313,2.2,11,956,3.1,6.8,11,,,0.0,,Career,,,,,1.0,323,,,314,,,219,965,1987,,11.1,211.0,,,,3.1,-72.0,
Career,,,,,,25.0,,,1993-10-09,,70.6,,,,,,,,,,,,,,,1,0.0,1.0,0.0,,45.0,37.0,6-4,,,,,,,,,,,,,,,,,85,18.0,George Kittle,,,,,,,,,,KittGe00,,,,,,,,12,2945,65.4,13.6,216,4.8,6.0,0.1,0.0,32.0,5.3,0.7,12,,,0.0,,Career,,,,,306,,,,222,,,250,2977,,,,,,,,13.4,0.0,
Career,,,,,,43.0,111,,1983-03-08,,,,,,,,,,,,,,,,,1.0,13.0,3.0,0.0,,120.0,82.0,6-5,,,3.0,0.0,,,,,,,,32.0,,,,,,,Mathias Kiwanuka,,,,14.0,,,,,,KiwaMa20,,,,,,,,,,,,,,,,,,,,,,,38.5,1.0,Career,301,,,,,,,,,,,267,,,,,,,,,,0.0,53.0
Career,,3.49,4.3,,,6.0,,518,1996-01-03,,,275,,,,,,,,,,,,,,10,0,2,-14,,18.0,15.0,6-4,4.6,,,,24,,,,,,,,,56,,,,20,DeShone Kizer,,5.03,,,53.1,2.1,11,3081,5.9,KizeDe00,,,,,,0-15-0,58.9,,,,,,,82,4.6,5,458,5.6,25.4,5,,,0.0,,Career,,,,,,42,,,82,,,235,458,264,,11.2,171.2,,,,5.6,-14,
Career,,,,,97.0,4.0,17,,1981-01-12,,83.3,,,,,,,,,,,,,,,1.0,0.0,1.0,4.0,,63.0,6.0,5-11,,,,,,0.0,32.0,3.0,,,,,12.0,,,,12.0,5.0,Dan Klecko,,,,,,,,,,KlecDa20,,,,,,,,1.0,56.0,0.9,5.6,10.0,0.2,2.0,0.0,0.0,5.0,2.5,0.1,1.0,,,5.0,,Career,35,,,,12.0,,,,12.0,,,275,61.0,,,,,10.7,,,5.1,4.0,
Career,,,,,,32.0,114,,1991-07-30,,,,,,,,,,,,,,,,,0.0,6.0,3.0,17.0,,103.0,65.0,6-1,,,3.0,1.0,,,,,,,,14.0,,,,,,,A.J. Klein,,,,11.0,,,,,,KleiAJ00,,,,,,,,,,,,,,,,,,,,,,,10.5,,Career,223,,,,,,,,,,,240,,,,,,,,,,17.0,28.0
Career,,,,,1871.0,16.0,0.0,,1977-01-31,,69.6,,,,,,,,,,,,,,,5,0.0,3.0,0.0,,181.0,130.0,6-3,,,,,,0.0,36.0,4.0,,,,,14.0,,,,39,12.0,Jim Kleinsasser,,,,,,,,,,KleiJi00,,,,,,,,6,1688,9.3,8.8,192,1.1,43.0,0.2,1.0,147.0,3.4,0.8,7,,,0.0,,Career,1.0,,,,276,,,,235,,,272,1835,,,,,9.0,,,7.8,0.0,
Career,,,,,,3.0,,,1983-11-09,,58.6,,,,,,,,,,,,,,,1,,,,,49.0,38.0,6-5,,,,,,,,,,,,,,,,,36,,Joe Klopfenstein,,,,,,,,,,KlopJo00,,,,,,,,2,397,8.1,11.7,34,0.7,,,,,,,2,,,,,Career,,,,,58,,,,34,,,262,397,,,,,,,,11.7,,
Career,,,,,41.0,15.0,41,,1988-03-31,,100.0,,,,,,,,,,,,,,,0.0,5.0,1.0,0.0,,109.0,,6-3,,,0.0,0.0,,0.0,32.0,2.0,,,,0.0,20.0,,,,9.0,,Karl Klug,,,,8.0,,,,,,KlugKa00,,,,,,,,0.0,9.0,0.1,9.0,1.0,0.0,,,,,,,0.0,,,21.5,,Career,87,,,,1.0,,,,1.0,,,278,9.0,,,,,16.0,,,9.0,0.0,0.0
Career,,27.0,27.0,,,19.0,0.0,1.0,1981-12-24,1,,1.0,,,,,,,,,,,,,,2.0,0.0,2.0,-6.0,,127.0,,6-4,0.0,,,,0.0,,,,,,,,,27.0,70,,,0.0,Chris Kluwe,,27.0,,,100.0,0.0,0.0,27.0,27.0,KluwCh20,,,,,623,,118.7,,,,,,,3.0,0.0,0.0,-19.0,-6.3,-0.1,0.0,,,0.0,,Career,7.0,,,,,0.0,27683,,3.0,,,210,-19.0,0.0,,27.0,0.2,,44.4,,-6.3,-6.0,
Career,,,,,,77.0,251,,1975-09-10,,,,,,,,,,,,,,,,,1.0,12.0,13.0,83.0,,183.0,168.0,6-0,,,42.0,4.0,,,,,,,,91.0,,,,,,,Sammy Knight,,,,74.0,,,,,,KnigSa00,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,Career,797,,,,,,,,,,,205,,,,,,,,,,83.0,664.0
Career,,,,,,44.0,82,,1986-07-04,,,,,,,,,,,,,,,,,0.0,3.0,2.0,20.0,,108.0,96.0,6-2,,,2.0,0.0,,,,,,,,2.0,,,,,,,Terrance Knighton,,,,11.0,,,,,,KnigTe99,,,,,,,,,,,,,,,,,,,,,,,14.0,,Career,148,,,,,,,,,,,295,,,,,,,,,,20.0,-1.0
Career,,,,,,1.0,2.0,,1990-10-24,,,,,,,,,,,,,,,,,,,,,,13.0,,6-3,,,,,,,,,,,,,,,,,,,Jake Knott,,,,,,,,,,KnotJa00,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,6.0,,,,,,,,,,,239,,,,,,,,,,,
Career,,,,,3731.0,20.0,0.0,,1986-11-03,,53.4,,,,,,,,,,,,,,,5,0.0,1.0,0.0,,45.0,27.0,6-0,,,,,,1.0,1506.0,55.0,,,,,102.0,,,9.0,81,2.0,Johnny Knox,,,,,,,,,,KnoxJo00,,0.0,9.0,2.0,,,,12,2214,49.2,16.6,133,3.0,1.0,0.0,0.0,2.0,2.0,0.0,12,,,0.0,,Career,1.0,,,,249.0,,,,134,,,185,2216,,,,,27.4,,4.5,16.5,0.0,
Career,,,,,,1.0,2.0,,1989-03-10,,,,,,,,,,,,,,,,,,,,,,18.0,,6-1,,,,,,,,,,,,,,,,,,,Kyle Knox,,,,,,,,,,KnoxKy00,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,2.0,,,,,,,,,,,220,,,,,,,,,,,
Career,,11.17,11.2,,,34.0,2.0,6.0,1982-08-13,7,,6.0,,,,,,,,,,,,,,1.0,0.0,1.0,-10.0,,224.0,,6-1,0.0,,,,0.0,,,,,,,,,22.0,74,,,10.0,Sam Koch,,11.17,,,100.0,0.0,0.0,67.0,11.2,KochSa20,,,,,1046,,113.2,,,,,,,7.0,0.0,1.0,10.0,1.4,0.0,1.0,,,0.0,,Career,14.0,,,,,0.0,47451,,7.0,,,222,10.0,0.0,,11.2,0.3,,45.4,,1.4,-10.0,
Career,,,,,,0.0,0,,1992-08-29,,,,,,100.0,1,1,,,,,,,,,,,,,,1.0,,6-0,,,,,,,,,,,,,,,,,,,Marshall Koehn,,,,,,,,,,KoehMa00,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,1,,,,,,,,,,,200,,,,,,,,,,,
Career,,4.96,6.1,,,13.0,,755,1984-08-24,,,449,,,,,,,,,,,4.0,,,19,0.0,1.0,-8.0,3.0,34.0,21.0,6-3,3.3,,,,25,,,,,,,,,83,,,,22,Kevin Kolb,,5.64,,,59.5,3.7,28,5206,6.9,KolbKe00,,,,,,9-12-0,78.9,,,,,,,69,2.0,2,229,3.3,6.7,2,,,0.0,,Career,,,,,,77,,,69,,,218,229,517,,11.6,153.1,,,,3.3,-8.0,
Career,,,,,148.0,1.0,0.0,,1987-11-30,,54.5,,,,,,,,,,,,,,,3,0.0,2.0,0.0,,10.0,,5-11,,,,,,,,,,,,,,,,9.0,20,,Max Komar,,,,,,,,,,KomaMa00,,0.0,31.0,5.0,,,,0,117,11.7,9.8,12,1.2,,,,,,,0,,,0.0,,Career,2.0,,,,22.0,,,,12,,,202,117,,,,,,,6.2,9.8,0.0,
Career,,,,,,0.0,0,,1986-07-02,,,,,,,,,,,,,,,,,,,,,,1.0,,6-3,,,,,,,,,,,,,,,,,,,Jameson Konz,,,,,,,,,,KonzJa00,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,1,,,,,,,,,,,227,,,,,,,,,,,
Career,,,,,,2.0,,,1994-08-03,,,,,,96.0,25,24,81.3,32,26,1.0,1.0,,13,8,0.0,0.0,1.0,3.0,,12.0,,5-10,,,,,,,,,,,50,,,,,,,,Younghoe Koo,,,,,,,,,,KooxYo00,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,,,10.0,9.0,,,,,,8,8,185,,,,,,,,,,3.0,
Career,,,,,,89.0,,,1979-09-12,,,,,,,,,,,,,,,,,2.0,0.0,6.0,-6.0,,136.0,132.0,6-2,,,,,,,,,,,,,,,,,,,Dan Koppen,,,,,,,,,,KoppDa20,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,,,,,,,,,,,,300,,,,,,,,,,-6.0,
Career,,,,,10.0,64.0,,,1978-11-27,,,,,,,,,,,,,,,,,0.0,0.0,4.0,0.0,,143.0,120.0,6-5,,,,,,0.0,10.0,1.0,,,,,10.0,,,,,,Kyle Kosier,,,,,,,,,,KosiKy20,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,,,,,,,,,,,,309,,,,,,10.0,,,,0.0,
Career,,,,,,10.0,34,,1981-03-25,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,125.0,3.0,6-2,,,0.0,0.0,,,,,,,,0.0,,,,,,,Niko Koutouvides,,,,1.0,,,,,,KoutNi20,,,,,,,,,,,,,,,,,,,,,,,1.0,,Career,134,,,,,,,,,,,238,,,,,,,,,,0.0,0.0
